SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_75.csv,  0,  3050,  35262,  89495,  376196,  2340,  5.672518,  25.605469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_76.csv,  0,  910,  28776,  72721,  297955,  1821,  2.111445,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_77.csv,  0,  2390,  5858,  12730,  41476,  371,  0.578865,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_78.csv,  1,  880,  68640,  162320,  615813,  2021,  2.977985,  15.250000,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_79.csv,  1,  2290,  55757,  117641,  406445,  1155,  5.539842,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_8.csv,  1,  1370,  35047,  76369,  265713,  1227,  3.018886,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_80.csv,  0,  1090,  8742,  19800,  69381,  937,  0.453981,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_81.csv,  1,  1090,  26722,  53472,  168585,  774,  1.122605,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_82.csv,  0,  930,  21010,  51324,  202564,  1603,  1.001731,  14.355469,  0,  4
SAG_input_Fig9_UUdiscard/tasksets_0.8/task_set_83.csv,  1,  2930,  45074,  85326,  251262,  822,  5.109115,  14.355469,  0,  4
